37.844,36.844,41.174,36.484,21832.0,38.297000000000004,40.00120138236381,42.10957625157479,-2.1083748692109765,-1.8925377138084731,-0.21583715540250337,41.686541737649065,21.120497999110714,35498,-78.87950200088929,-0.015237496847030409,-0.14121766368484936
39.694,39.324,39.984,35.394,22733.0,38.108,39.89701655430784,41.90323726997665,-2.0062207156688103,-1.9152743141805406,-0.09094640148826971,44.05034324942791,39.16576381365112,58231,-60.834236186348875,-0.029744525042056696,0.04772759592786901
39.584,39.354,40.074,38.084,13750.0,38.399,39.813475545952784,41.714404879608004,-1.9009293336552204,-1.9124053180754765,0.011475984420256102,41.397021058038,39.99999999999999,71981,-60.00000000000001,0.010366835326573167,-0.0027750465599894743
37.574,35.594,41.054,35.084,22280.0,38.621,39.16432546196005,41.2610415551926,-2.0967160932325513,-1.9492674731068915,-0.14744862012565974,39.29790346172599,23.616734143049932,49701,-76.38326585695006,0.004943661097335907,-0.052112674364970295
36.564,36.514,37.474,32.284,29840.0,38.636,38.75658308319696,40.909408847400556,-2.152825764203598,-1.989979131326233,-0.16284663287736523,47.80952380952381,29.82456140350878,79541,-70.17543859649122,-0.06209527337292455,-0.027248172053534914
36.334,33.224,36.334,32.204,17903.0,37.818,37.90541645501281,40.34011930314866,-2.4347028481358493,-2.078923874688156,-0.35577897344769305,42.51732534182431,7.624831309041805,61638,-92.3751686909582,-0.003461165874432356,-0.006310207775018983
34.064,37.234,39.084,33.584,23090.0,37.983,37.802121615780074,40.110036391804314,-2.3079147760242407,-2.1247220549553734,-0.1831927210688673,50.75052251567546,34.682860998650476,84728,-65.31713900134952,-0.026484446802918414,-0.06451283386542969
38.684,37.874,39.384,36.474,19178.0,38.169,37.813179828736985,39.944404066485475,-2.1312242377484907,-2.126022491513997,-0.005201746234493765,54.482071713147405,39.001349527665326,103906,-60.99865047233468,0.0318414444550468,0.127184969703593
38.584,41.134,41.384,37.224,17842.0,37.6,38.32407523970053,40.03252228378285,-1.7084470440823267,-2.042507402027663,0.33406035794533606,54.72557955220923,60.99865047233468,121748,-39.001349527665326,-0.015406127045171865,-0.002588395088045887
39.164,40.244,41.144,38.084,15156.0,37.734,38.6194482797466,40.04818729979893,-1.4287390200523333,-1.919753725632597,0.4910147055802636,48.747841105354055,54.65669612508497,106592,-45.34330387491503,0.02056575131755211,0.01492027472515414
41.384,41.574,42.464,40.124,16624.0,38.207,39.07399469824712,40.16121046277679,-1.0872157645296738,-1.7532461334120124,0.6660303688823386,57.1599330623954,63.69816451393607,123216,-36.30183548606392,-0.004294444642757454,0.05513637520938906
41.574,40.454,41.764,39.114,14227.0,38.32000000000001,39.286303206209105,40.18289857664518,-0.8965953704360743,-1.5819159808168248,0.6853206103807505,55.22107243650047,56.084296397008835,108989,-43.915703602991165,0.012175294500510428,0.004580639172085276
36.584,36.994,39.584,36.184,19470.0,38.083999999999996,38.93364117448463,39.94668386726405,-1.0130426927794218,-1.4681413232093443,0.4550986304299225,36.02502132499289,32.94360385144429,89519,-67.0563961485557,-0.007050486880683179,-0.127863985517545
37.144,40.504,44.584,37.144,19223.0,38.575,39.17523483994853,39.98796654376301,-0.8127317038144781,-1.337059399330371,0.5243276955158929,52.600780234070214,67.04361873990304,108742,-32.95638126009697,-0.005779560965752223,0.015191264361866467
40.324,38.884,41.504,37.094,20349.0,38.812,39.130429479956454,39.906191244225006,-0.7757617642685517,-1.2247998723180074,0.44903810804945565,53.364116094986805,53.95799676898222,88393,-46.04200323101779,0.030194063113539265,0.08214457447407456
39.784,38.294,40.184,37.684,18892.0,39.319,39.00174802150162,39.786769670578714,-0.7850216490770947,-1.136844227669825,0.35182257859273025,48.188533239535694,49.192245557350525,69501,-50.807754442649475,0.008615938263682059,-0.013482003779257632
38.204,39.694,39.764,37.714,14238.0,39.565,39.10824832588599,39.77989784312844,-0.6716495172424501,-1.04380528558435,0.3721557683418999,50.570469798657726,60.500807754442654,83739,-39.499192245557346,-0.0031453249886195483,-0.04052459923994627
42.584,44.384,44.904,42.584,27759.0,40.215999999999994,39.91990242959584,40.12094244734115,-0.20104001774531355,-0.8752522320165428,0.6742122142712292,64.30198503091441,95.9055118110236,111498,-4.094488188976402,-0.0006944808707239907,0.10853837369796515
44.354,48.994,51.564,43.604,37460.0,41.001999999999995,41.31591744042724,40.77820596976033,0.5377114706669133,-0.5926594914798516,1.130370962146765,68.12899477048227,86.72520661157024,148958,-13.274793388429753,0.021811267457837815,0.040724300475380774
48.784,54.324,54.614,47.594,33129.0,42.410000000000004,43.31716091113074,41.78159812014845,1.53556279098229,-0.16701503498742332,1.7025778259697133,78.93582007679649,98.62101759391346,182087,-1.3789824060865394,-0.009506807015082407,0.09519949390006165
55.384,48.994,57.064,48.714,39480.0,43.152,44.19052077095678,42.315850111248565,1.8746706597082152,0.2413221039517044,1.6333485557565108,65.56379036527264,61.35057471264368,142607,-38.64942528735632,0.006514071471818813,0.12688835312982535
49.684,53.424,55.834,47.844,28332.0,44.449,45.61105603696343,43.13867602893385,2.4723800080295817,0.6875336847672799,1.7848463232623017,68.7033918691364,82.56704980842912,170939,-17.43295019157088,-0.06332257875304641,-0.10860779369377706
55.574,51.494,57.464,43.384,47712.0,45.899,46.51612433896906,43.75758891567949,2.7585354232895654,1.101734032471737,1.6568013908178283,62.87276341948311,71.94548872180452,123227,-28.05451127819548,0.00998170823101414,0.11203251630422008
52.544,55.004,56.884,46.984,34004.0,47.349000000000004,47.82195136374305,44.59065640340693,3.2312949603361147,1.5276462180446129,1.7036487422915019,67.21885207652824,88.43984962406014,157231,-11.560150375939852,-0.024225714823300132,-0.05606455215620442
55.584,60.804,62.084,55.254,47942.0,49.541,49.81918961547488,45.79164481796938,4.027544797505506,2.0276259339367915,1.9999188635687144,70.31481090217622,95.05791505791505,205173,-4.9420849420849455,0.018326454342170784,0.05624447622873151
61.584,64.394,68.564,58.244,40193.0,52.150999999999996,52.06146813617106,47.169597053675346,4.891871082495712,2.6004749636485758,2.291396118847136,74.03614457831326,87.12168004941326,245366,-12.878319950586745,0.04033967095917385,0.10250670648269589
63.464,75.364,76.744,61.594,85838.0,55.718,55.64647303829859,49.258071345995695,6.388401692302892,3.3580603093794394,3.030341382923453,83.47583318792532,96.51954602774276,331204,-3.4804539722572394,0.0023208816015446313,0.030070719458311503
74.694,70.224,76.584,67.634,39345.0,58.302,57.88916949394496,50.811103098144166,7.078066395800796,4.102061526663711,2.9760048691370855,75.21208008143876,83.55611601513242,291859,-16.443883984867583,0.011530756090577583,0.1629269516280022
69.884,65.794,69.884,63.584,26147.0,59.98199999999999,59.10529726410728,51.92094731309645,7.18434995101083,4.718519211533135,2.4658307394776955,71.78947368421052,71.96620583717358,265712,-28.033794162826425,0.0035329854308254896,-0.06656304301550588
63.584,64.024,69.234,62.684,16402.0,60.952,59.86202076193693,52.81746973434856,7.044551027588369,5.183725574744182,1.8608254528441872,70.44334975369458,67.4096848578017,249310,-32.59031514219831,0.000911064994905713,-0.09447485824279175
65.574,64.644,70.284,64.584,25727.0,62.51700000000001,60.597709875485094,53.693509013285706,6.904200862199389,5.5278206322352235,1.3763802299641652,70.07240547063556,64.57845433255271,275037,-35.4215456674473,-0.011573731280718485,0.030817409553185064
63.124,64.634,68.464,62.084,16320.0,63.638,61.21867758694893,54.50391575304232,6.714761833906607,5.7652088725695005,0.9495529613371065,67.61788759352706,63.699040767386094,258717,-36.300959232613906,-0.01931347480412394,-0.038078230036705144
67.344,61.154,70.084,58.784,45277.0,64.604,61.208727188956786,54.9965145861503,6.212212602806488,5.854609618616898,0.35760298418959025,60.79162229321974,53.26738609112711,213440,-46.73261390887289,0.0017010895383215209,0.06471276614232836
61.384,68.504,70.974,60.924,36356.0,65.954,62.33107685219421,55.99706906125027,6.334007790943936,5.950489253082306,0.3835185378616295,62.14873200822482,75.29976019184654,249796,-24.700239808153462,0.015585533685582485,-0.09266459715285058
